200.745,112.022,-13.079,-0.585286,0.788122,0.186393
291.853,64.2581,-649.278,0.154949,0.804212,0.573654
-770.307,214.594,209.035,-0.418979,0.808086,0.413674
302.895,68.132,-654.522,-0.150052,0.78954,0.594803
-82.2437,-2.23235,-221.749,0.388278,0.90174,0.189408
259.06,0.949366,987.944,0.0455651,0.981964,-0.179186
1142.64,7.6262,-637.448,0.185534,0.945711,0.266135
37.1189,8.32223,531.706,0.320564,0.947017,-0.00663066
-369.275,94.8319,22.4792,0.479058,0.861131,-0.1633
283.766,-0.4079,954.882,0.0960226,0.995309,0.00536106
-512.227,202.531,147.608,-0.03754,0.987159,-0.148538
-107.372,60.2443,414.854,0.483475,0.415539,-0.752607
-245.918,156.736,894.795,0.158543,0.864681,0.475682
781.255,192.337,752.835,-0.205543,0.955847,0.209778
641.881,178.522,729.836,-0.378061,0.848009,0.370516
41.2397,3.67408,501.691,0.228079,0.949123,-0.216401
157.743,5.03551,-489.038,0.0406826,0.990141,0.133183
708.426,194.94,626.269,0.540237,0.840611,0.024342
135.949,3.83388,-511.024,-0.0147379,0.984674,-0.173764
-307.809,139.535,841.406,-0.31432,0.868475,0.382854
-165.357,163.24,934.293,-0.459362,0.823863,0.331245
-217.144,105.649,-406.836,0.559672,0.780676,0.277119
540.03,122.594,351.508,0.155955,0.946128,0.283017
127.318,2.57738,675.438,0.229066,0.972326,-0.0432033
-644.658,11.3211,-728.229,-0.00304399,0.924951,-0.379637
767.888,178.831,-725.01,-0.0115898,0.614146,0.788918
-372.17,182.532,351.112,-0.193604,0.96725,0.159702
-72.1319,130.361,597.91,0.562068,0.824608,-0.0604977
-513.299,248.731,-453.185,0.202736,0.602084,-0.763747
-15.8185,87.3098,604.997,0.808388,0.584625,0.065317
125.846,52.7835,-40.2432,-0.288757,0.922104,0.256274
-519.49,193.221,362.432,-0.0812571,0.952698,-0.289122
117.388,59.7316,831.778,0.723367,0.628255,-0.28432
-480.027,153.98,-5.96933,0.438155,0.879441,-0.1855
-189.098,1.3916,-708.042,-0.170945,0.810326,0.555862
-149.177,190.619,623.169,0.319265,0.933964,0.160308
253.334,24.381,-370.119,-0.256324,0.811042,-0.524571
-510.092,193.121,-508.779,0.0541266,0.686414,-0.720692
-170.313,176.887,-892.649,-0.145075,0.892834,0.425766
37.6238,5.0562,150.569,-0.254379,0.966478,-0.0050513
-119.631,66.875,-422.629,0.180529,0.905479,0.38375
573.111,140.794,504.992,-0.465798,0.84367,-0.265816
230.977,199.551,-791.367,-0.250529,0.560266,0.788387
-384.615,182.469,450.433,-0.24718,0.871576,0.421954
823.206,40.1315,-604.089,0.221031,0.456557,0.860467
-6.46642,1.80779,419.572,0.236032,0.968512,-0.078465
623.022,284.057,-14.0857,0.0920182,0.771399,0.628073
528.969,6.79057,1016.02,0.0288795,0.995914,0.0718662
374.155,107.984,386.579,-0.616903,0.777642,-0.116814
-321.652,149.163,205.954,0.314607,0.750597,-0.580082
-297.45,40.8765,3.74456,0.628163,0.654165,-0.417456
238.652,49.8064,292.874,-0.483408,0.872854,-0.0647638
968.165,33.8278,904.884,0.177727,0.962732,0.203332
-259.045,49.8952,-183.331,0.739116,0.642859,0.167762
961.538,145.593,-715.715,-0.158381,0.869159,0.467726
743.676,2.39621,1126.51,-0.186966,0.980712,0.0557795
533.838,154.563,-659.569,-0.409177,0.733547,0.542059
-179.301,12.5781,238.854,0.440606,0.86594,-0.236109
615.913,15.9856,963.98,-0.24153,0.968294,0.0627251
750.503,71.2406,-618.83,-0.266296,0.465007,0.840848
34.0432,8.70002,-154.364,-0.30308,0.89792,-0.313555
525.183,4.42089,983.45,-0.0477888,0.993592,0.102376
-214.12,184.07,810.875,-0.0647418,0.994934,0.0710994
479.768,10.0569,862.187,0.146875,0.98519,0.0844675
-522.232,141.893,517.552,-0.0595751,0.857054,0.51169
-494.13,119.12,626.735,-0.254086,0.959188,0.123941
553.479,132.789,-624.589,-0.0302125,0.732643,0.679357
517.539,13.1959,846.416,-0.244818,0.93676,0.24983
232.866,-0.772865,1158.42,0.0838626,0.988523,0.124938
908.555,34.5419,-586.487,0.406044,0.419963,0.808616
173.331,4.87171,382.997,-0.371864,0.852188,0.36758
-121.008,168.802,-861.448,-0.406217,0.835155,0.370551
-516.832,110.491,-1006.07,-0.742156,0.659467,-0.112034
-341.204,62.9851,1006.02,-0.154531,0.911673,0.379903
-91.3825,5.29075,-284.553,0.196404,0.941848,0.272517
827.2,224.966,-847.067,0.483868,0.868269,-0.0989372
-502.436,89.028,814.824,-0.230021,0.874502,0.424162
-262.035,116.11,-500.776,0.320351,0.906592,-0.272788
-828.519,184.234,235.646,-0.447,0.862689,-0.23371
-232.381,149.058,354.652,0.51889,0.743118,-0.420346
767.331,153.249,135.978,0.244709,0.88345,0.398994
198.93,-1.46394,725.961,-0.0933612,0.984601,0.142936
312.283,31.4436,493.015,-0.32555,0.872157,0.365072
210.497,120.635,-29.7397,-0.544779,0.837528,-0.00266111
326.436,117.11,285.254,-0.523023,0.778552,0.346372
691.441,14.418,1025.82,-0.189494,0.956049,0.223188
-480.992,141.744,518.094,-0.280482,0.922653,0.263904
-231.905,51.0349,-226.714,0.53475,0.592446,0.598967
539.418,109.682,695.069,-0.5507,0.618799,0.553383
613.954,120.954,-631.567,0.394269,0.640129,0.653541
-183.833,2.13986,137.137,0.263475,0.964462,0.0164271
3.316,141.369,852.329,0.439313,0.898121,-0.0178688
-413.772,107.803,-599.168,0.133107,0.745021,-0.652889
379.607,118.316,-681.892,-0.394696,0.769522,0.500957
-287.704,172.253,746.061,-0.412648,0.909715,-0.0434653
-647.42,187.378,-53.9773,0.243578,0.878223,-0.410939
345.499,110.1,343.549,-0.612568,0.721171,0.32069
11.7108,39.7866,590.681,0.541537,0.526341,-0.654271
654.133,170.848,541.351,0.259612,0.83153,-0.490761
115.03,-1.35273,-579.357,-0.238614,0.969808,0.036772
-550.808,5.68923,-905.472,-0.507204,0.843971,0.172104
-806.108,188.085,192.284,-0.721991,0.675809,-0.145453
726.259,17.8198,1047.55,-0.12863,0.972988,0.191155
945.49,28.2142,1022.48,0.155288,0.94641,0.282937
-166.723,63.185,-506.624,0.442631,0.621955,-0.645677
83.3018,6.75704,619.787,0.225318,0.965109,-0.133363
-653.47,124.615,570.152,0.432136,0.898649,0.0713169
-126.441,185.136,824.875,0.0268905,0.996689,-0.069671
516.615,141.998,596.89,-0.581536,0.77902,-0.232672
656.056,104.956,441.467,-0.0237042,0.915832,-0.398961
603.17,183.656,661.195,-0.363192,0.85322,0.373624
-434.837,198.141,-1147.29,-0.256108,0.755284,-0.603117
-673.967,246.515,191.768,-0.137939,0.989243,0.023254
-657.352,85.6054,-648.992,0.228814,0.588616,-0.774672
-304.21,187.389,676.826,0.0545769,0.910045,0.408773
319.477,-1.53014,1146.62,-0.0159692,0.995363,0.094429
-2.17765,137.815,906.825,0.807503,0.557574,0.182904
-714.272,162.54,440.379,0.299863,0.826693,0.475882
512.023,47.1179,-579.203,-0.0807207,0.300511,0.947962
126.67,16.1026,-232.958,-0.355726,0.907871,-0.221215
73.6569,21.0388,44.5237,-0.523173,0.851376,-0.033024
-722.474,175.902,355.557,-0.264835,0.964118,0.00897904
-404.632,174.497,406.844,-0.174526,0.979528,-0.0948912
186.762,9.53679,860.473,0.222494,0.929538,-0.293748
729.475,116.018,505.97,0.0162741,0.866057,-0.492088
502.654,7.0607,931.991,-0.248845,0.961771,-0.112594
388.189,133.725,-705.944,-0.176596,0.891259,0.416796
509.154,191.833,-337.206,-0.322753,0.735861,-0.595238
345.949,174.493,157.186,-0.258542,0.964888,0.044292
717.368,17.1007,1042.41,-0.123018,0.95975,0.249339
852.22,165.858,-723.481,-0.0432406,0.499712,0.864158
-225.631,182.459,822.228,-0.0703816,0.988749,-0.130685
13.1391,21.9213,1227.49,0.308658,0.926907,0.21281
-11.8491,111.772,724.346,0.421947,0.786655,-0.44821
180.663,-0.442118,1232.78,0.0192183,0.989105,0.145641
368.961,104.046,386.632,-0.615027,0.783543,-0.0815165
766.09,132.992,832.355,-0.161357,0.670093,0.723595
853.027,182.357,708.254,0.593836,0.802951,-0.0212742
541.281,136.325,506.548,0.0113334,0.953504,-0.290462
253.55,58.1603,295.15,-0.459006,0.882217,0.0979557
-495.009,251.824,-240.688,0.433845,0.58817,0.678556
691.213,185.074,214.162,0.086231,0.829678,0.55047
-607.611,159.743,414.613,-0.41838,0.856125,0.301353
-57.2936,181.831,918.001,0.617086,0.643888,0.44677
302.063,128.366,258.634,-0.542822,0.681103,0.483503
-696.046,190.739,-136.41,-0.103235,0.886851,0.44949
577.676,113.374,352.25,0.231612,0.950007,0.208832
453.074,11.1554,823.336,-0.0992874,0.989284,0.104304
307.935,47.069,422.317,-0.592915,0.792424,0.141566
226.746,129.911,-42.1307,-0.627169,0.773514,0.0719971
-81.3833,4.07302,-286.535,0.151459,0.95789,0.243929
-228.387,144.374,-862.511,-0.412751,0.8308,0.371076
53.6084,67.2078,1053.34,0.289835,0.956123,0.0421811
-655.165,216.608,-163.237,-0.255763,0.782438,0.567661
287.196,158.465,42.1231,-0.524886,0.848855,-0.0525002
-776.059,173.674,-51.1677,-0.279608,0.950436,-0.135563
602.864,305.717,-43.3581,-0.00455761,0.867025,0.498001
491.386,176.758,-704.417,-0.0412754,0.496869,0.866367
794.702,7.18752,1144.21,-0.0580787,0.988172,0.141606
601.217,18.8368,-576.068,-0.193635,0.477362,0.852905
-180.531,16.101,247.252,0.743941,0.643849,-0.139924
283.392,3.91487,-512.683,-0.028111,0.997746,-0.0472711
300.926,-0.15642,1135.34,-0.083909,0.974534,0.207891
457.81,95.4148,574.609,-0.632756,0.713436,0.297873
-807.96,166.27,293.405,-0.200951,0.965051,0.162816
583.716,113.275,345.085,0.155332,0.972011,0.174143
-46.3342,14.5327,410.921,0.215116,0.79512,-0.559696
9.06141,23.2786,1228,0.333273,0.912573,0.236899
-591.29,117.266,564.281,0.172344,0.983852,-0.0439115
-713.855,237.583,177.532,-0.0120912,0.99792,0.061425
-475.154,147.464,-22.1533,0.513749,0.816581,-0.262562
608.537,199.357,-714.825,0.111499,0.795169,0.595587
-141.171,182.005,893.731,-0.395528,0.911051,0.115828
-304.483,137.191,851.476,-0.362607,0.855285,0.365955
-210.609,32.4268,189.12,0.817046,0.572193,0.0455301
86.0777,58.912,1067.98,0.128334,0.975819,0.175631
-158.275,6.05529,-159.71,0.14201,0.987892,-0.0524405
613.656,186.797,668.07,-0.465925,0.866217,0.177027
-723.773,148.547,475.075,0.430866,0.880484,0.193357
106.931,2.37396,-543.953,-0.183081,0.98257,0.0288719
-150.267,11.8341,289.044,0.118626,0.95738,-0.262449
-250.404,23.3848,74.7512,0.504464,0.858804,0.0838356
-652.358,196.993,-493.846,-0.359518,0.885118,-0.291162
685.111,2.26868,1204.3,-0.0317115,0.998037,-0.0217021
-614.304,319.832,-311.358,0.224702,0.814813,-0.534226
-576.046,237.938,-485.239,0.170698,0.659805,-0.721473
-292.8,85.0269,966.964,0.165327,0.855776,0.487312
171.618,4.52104,382.056,-0.386964,0.835989,0.388463
838.127,6.939,1145.87,-0.110252,0.993135,0.0382482
-314.483,159.026,228.445,0.559477,0.825387,-0.0582261
-516.215,99.5387,751.454,-0.0586809,0.97124,0.229839
135.634,52.9792,-11.7834,-0.352598,0.933281,-0.0568206
782.408,135.082,158.277,0.480238,0.811418,0.333002
231.86,97.8209,158.938,-0.52867,0.782962,-0.326427
-572.033,202.867,59.3957,0.00634147,0.812347,-0.581904
-613.659,66.1275,-664.58,-0.191482,0.516763,-0.834287
-297.388,135.639,208.195,0.632071,0.686222,-0.354318
-724.307,152.42,464.133,0.320228,0.870572,0.37348
-286.641,126.675,-888.367,-0.353999,0.825963,0.435969
378.849,238.425,-221.797,-0.195311,0.850564,-0.480668
-640.005,266.327,-416.667,-0.271428,0.791285,-0.515673
299.423,2.58706,1076.94,-0.00715952,0.996291,-0.0854846
20.5517,31.0629,591.6,0.59587,0.595687,-0.537989
-395.457,3.35627,-662.08,-0.117595,0.753607,-0.640545
-553.299,0.352415,-886.908,-0.335401,0.914605,0.223832
-507.494,93.6625,789.192,-0.0885571,0.981826,0.167181
-120.671,-1.8208,-88.2048,-0.23787,0.787383,0.565898
254,0.348456,985.594,0.00512715,0.976925,-0.212882
351.175,1.01898,1065.44,0.236464,0.962091,-0.1225
366.637,75.9913,458.515,-0.747443,0.544323,0.378761
179.466,187.766,-813.634,-0.306506,0.732848,0.602372
-560.03,208.133,304.797,0.502128,0.863822,0.0235795
103.912,44.7109,-75.6498,-0.558505,0.828684,0.029944
-81.0627,194.056,858.488,0.434673,0.844118,-0.313452
673.493,34.5216,947.18,-0.247015,0.949109,0.191992
659.025,200.903,620.8,-0.412685,0.899108,-0.143433
493.102,147.535,287.678,0.430256,0.898053,0.0812068
154.54,41.4288,-224.548,-0.696734,0.617164,-0.363465
921.673,2.55574,1200.9,-0.136362,0.98283,0.123967
-111.573,173.97,-861.947,-0.460872,0.806006,0.371393
-296.369,102.76,-250.355,0.446989,0.768951,0.454275
-329.874,205.643,530.165,-0.420937,0.888095,-0.184055
-462.7,138.934,-25.5053,0.479154,0.860051,-0.17482
-26.5356,24.6352,-450.536,0.595165,0.801961,0.0400013
-691.836,188.015,331.919,-0.362212,0.909978,0.186487
-662.037,221.222,274.954,-0.0852205,0.958372,0.271162
-71.2214,23.2254,-369.77,0.57958,0.814284,-0.0167599
580.489,315.441,-91.3349,0.0585883,0.937959,0.336532
-162.77,161.532,493.836,0.530334,0.798781,-0.27875
-167.644,136.141,-805.749,-0.222543,0.720718,0.655
238.427,2.39578,-505.402,-0.0677743,0.942692,-0.325942
-630.126,181.272,-62.1637,0.114566,0.992381,-0.0348493
952.539,61.775,-616.926,0.579819,0.601593,0.547815
137.752,30.4942,139.205,-0.257703,0.960259,0.101304
-99.206,-0.0213818,253.39,-0.186631,0.979674,-0.0718178
65.2035,116.097,-753.582,0.0711873,0.518165,0.849668
590.047,2.07013,1028.63,-0.296362,0.953274,0.0547423
140.067,61.7875,-68.1156,-0.634066,0.768345,-0.0853388
750.056,114.152,854.826,-0.54558,0.78042,0.286867
598.672,49.1095,816.928,-0.237797,0.871578,0.428539
691.835,196.336,195.906,0.230264,0.8978,0.372179
-58.1863,121.081,599.266,0.611362,0.781298,-0.122131
-644.812,244.414,175.589,0.186667,0.981485,0.00534799
30.1339,9.38046,-129.409,-0.443269,0.895293,0.0409136
214.481,62.5314,234.97,-0.754777,0.599418,0.265623
92.4593,38.7644,-55.4313,-0.59473,0.803373,-0.0229489
-321.534,147.04,812.437,-0.510977,0.80349,0.305147
-105.945,14.8898,364.669,0.868437,0.485522,-0.0857574
-695.475,262.019,-297.845,-0.538528,0.793562,0.255858
-376.632,133.995,776.892,-0.266775,0.87013,0.414304
-474.404,183.026,109.676,0.416113,0.829435,-0.371779
304.097,50.2226,-371.003,-0.347503,0.671719,-0.654054
401.994,52.53,545.841,-0.331868,0.845577,0.417356
669.58,248.493,76.6329,0.384759,0.844458,0.362438
-184.961,7.3381,-157.577,0.0854231,0.993546,0.0738291
829.029,178.449,658.012,0.31455,0.666502,-0.668955
-264.757,169.565,365.553,0.400671,0.848767,-0.340179
118.301,50.2853,817.21,0.891223,0.419912,-0.170428
633.151,196.372,607.386,-0.279773,0.93512,0.212863
571.091,315.859,-83.1595,0.4286,0.842786,0.324037
728.085,114.512,502.739,0.142509,0.895554,-0.419701
61.4259,8.91625,133.729,-0.148377,0.987527,-0.0500581
-675.768,281.707,-312.613,-0.894216,0.411879,0.166782
298.968,193.992,-27.4482,-0.541096,0.809402,0.227263
-251.035,182.087,772.123,0.0286107,0.989761,0.137759
689.606,240.921,60.0067,0.44937,0.735256,0.494047
176.552,23.1321,893.875,0.713608,0.680936,0.161526
-195.433,12.0858,-558.832,-0.307257,0.413583,-0.855686
-453.439,106.98,762.529,-0.295,0.883138,0.36426
212.713,130.669,-111.018,-0.81233,0.572225,0.111697
39.331,110.592,888.024,0.388497,0.831752,0.395494
125.304,46.4203,3.97271,-0.531529,0.831043,0.163076
-475.011,265.516,-273.277,0.195667,0.623061,0.756077
-197.188,211.097,597.336,0.0582593,0.903019,0.425501
-524.959,81.6339,811.787,-0.448089,0.854732,0.26054
-27.0145,25.2079,-460.74,0.599151,0.800203,0.0262664
559.125,160.868,654.562,-0.455529,0.798598,0.387175
-430.014,186.347,162.405,0.173816,0.969599,-0.171807
938.573,40.1707,930.66,0.57125,0.804691,0.161522
1084.46,138.38,-762.836,-0.136376,0.950776,0.277764
